contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,moneyness,days_to_expiration,T,bs_price,pricing_error,abs_error
AAPL250328P00190000,2025-03-10 19:48:41+00:00,190,0.71,0.67,0.82,0.42,144.82759,538,470,0.5283250292968751,FALSE,REGULAR,USD,put,3/28/2025,0.8350180188098796,18,0.049315068493150684,0.6274536162739963,0.082546384,0.082546384
AAPL250328P00195000,2025-03-10 19:42:23+00:00,195,0.91,0.86,0.97,0.53000003,139.4737,885,948,0.4985401708984375,FALSE,REGULAR,USD,put,3/28/2025,0.8569921771996133,18,0.049315068493150684,0.8272604585843837,0.082739541,0.082739541
AAPL250328P00200000,2025-03-10 19:52:29+00:00,200,1.16,1.15,1.23,0.65999997,132,1958,1712,0.4646049633789063,FALSE,REGULAR,USD,put,3/28/2025,0.878966336,18,0.049315068493150684,1.0612955470480294,0.098704453,0.098704453
AAPL250328P00205000,2025-03-10 19:29:51+00:00,205,1.69,1.59,1.67,1.1000001,186.44073,942,1021,0.43897045410156255,FALSE,REGULAR,USD,put,3/28/2025,0.9009404939790806,18,0.049315068493150684,1.4624267474560106,0.2275732525439893,0.2275732525439893
AAPL250328P00210000,2025-03-10 19:58:29+00:00,210,2.3,2.24,2.32,1.52,194.8718,1597,11612,0.41663181030273433,FALSE,REGULAR,USD,put,3/28/2025,0.9229146523688143,18,0.049315068493150684,2.0612212607533706,0.23877873924662918,0.23877873924662918
AAPL250328P00215000,2025-03-10 19:41:06+00:00,215,3.28,2.99,3.25,2.25,218.44661,1123,1214,0.39685661743164063,FALSE,REGULAR,USD,put,3/28/2025,0.944888811,18,0.049315068493150684,2.932298141368051,0.3477018586319489,0.3477018586319489
AAPL250328P00220000,2025-03-10 19:53:48+00:00,220,4.6,4.25,4.65,3.11,208.72484,2956,3928,0.3845276391601562,FALSE,REGULAR,USD,put,3/28/2025,0.9668629691482816,18,0.049315068493150684,4.261757293653488,0.3382427063465112,0.3382427063465112
AAPL250328P00225000,2025-03-10 19:57:21+00:00,225,6.02,6.2,6.4,3.68,157.26497,2937,2240,0.36804831176757813,FALSE,REGULAR,USD,put,3/28/2025,0.9888371275380153,18,0.049315068493150684,5.947720824119287,0.072279176,0.072279176
AAPL250328P00230000,2025-03-10 19:47:44+00:00,230,8.45,8,8.55,5.2999997,168.25397,1612,2127,0.3469303588867187,TRUE,REGULAR,USD,put,3/28/2025,1.010811285927749,18,0.049315068493150684,8.039910619,0.4100893809998887,0.4100893809998887
AAPL250328P00235000,2025-03-10 19:47:21+00:00,235,11.51,10,11.5,6.96,152.96703,1336,5390,0.3382634533691406,TRUE,REGULAR,USD,put,3/28/2025,1.0327854443174826,18,0.049315068493150684,10.936630896446815,0.5733691035531852,0.5733691035531852
AAPL250328P00240000,2025-03-10 19:54:00+00:00,240,14.75,13.4,14.65,8.1,121.80453,603,5343,0.3094551477050781,TRUE,REGULAR,USD,put,3/28/2025,1.0547596027072164,18,0.049315068493150684,14.055094569961767,0.6949054300382329,0.6949054300382329
AAPL250328P00245000,2025-03-10 19:09:53+00:00,245,18.61,18.2,18.8,9.4800005,103.83352,845,4879,0.3112861840820312,TRUE,REGULAR,USD,put,3/28/2025,1.076733761,18,0.049315068493150684,18.18072296423074,0.42927703576926035,0.42927703576926035
AAPL250328P00250000,2025-03-10 19:55:42+00:00,250,23,22.9,23.4,10.7,86.99187,199,1011,0.3280096496582031,TRUE,REGULAR,USD,put,3/28/2025,1.0987079194866838,18,0.049315068493150684,22.76177061694034,0.2382293830596609,0.2382293830596609
AAPL250328P00255000,2025-03-10 15:35:33+00:00,255,28.31,27.3,28,11.82,71.67981,184,521,0.32569033691406246,TRUE,REGULAR,USD,put,3/28/2025,1.1206820778764173,18,0.049315068493150684,27.354816969220877,0.9551830307791214,0.9551830307791214
AAPL250328P00260000,2025-03-10 18:00:31+00:00,260,34.3,32.15,32.9,13.799999,67.31707,2,77,0.3505924316406249,TRUE,REGULAR,USD,put,3/28/2025,1.142656236266151,18,0.049315068493150684,32.24279629690528,2.0572037030947143,2.0572037030947143
AAPL250328P00265000,2025-03-10 16:21:17+00:00,265,40.1,36.05,37.9,10.129999,33.800465,13,4,0.38941040283203127,TRUE,REGULAR,USD,put,3/28/2025,1.1646303946558847,18,0.049315068493150684,37.22683967515894,2.8731603248410593,2.8731603248410593
AAPL250328P00270000,2025-03-10 16:21:17+00:00,270,45.1,42.15,42.9,10.049999,28.673323,14,4,0.42676354492187507,TRUE,REGULAR,USD,put,3/28/2025,1.1866045530456184,18,0.049315068493150684,42.21168496109263,2.888315038907372,2.888315038907372
AAPL250328P00275000,2025-03-07 20:50:00+00:00,275,35.95,47.15,48.2,0,0,1,0,0.5185595019531251,TRUE,REGULAR,USD,put,3/28/2025,1.2085787114353521,18,0.049315068493150684,47.47870560107219,-11.5287056,11.52870560107219
AAPL250328P00280000,2025-02-26 14:43:35+00:00,280,37.95,52.15,52.9,0,0,1,0,0.49805189453125004,TRUE,REGULAR,USD,put,3/28/2025,1.2305528698250858,18,0.049315068493150684,52.18450239376955,-14.23450239,14.234502393769546
AAPL250328P00285000,2025-03-07 20:22:39+00:00,285,46.6,57.15,57.9,0,0,4,0,0.53223124,TRUE,REGULAR,USD,put,3/28/2025,1.2525270282148193,18,0.049315068493150684,57.17215349038926,-10.57215349,10.572153490389262
AAPL250328P00290000,2025-03-04 17:52:29+00:00,290,53.55,62.15,62.9,0,0,,0,0.5649457568359376,TRUE,REGULAR,USD,put,3/28/2025,1.274501186604553,18,0.049315068493150684,62.15825426,-8.608254259,8.608254259024605
AAPL250328P00310000,2025-02-26 15:02:57+00:00,310,66.25,82.15,82.9,0,0,,0,0.6884796777343751,TRUE,REGULAR,USD,put,3/28/2025,1.3623978201634879,18,0.049315068493150684,82.10898856,-15.85898856,15.858988558660599
AAPL250328P00325000,2025-02-27 18:06:19+00:00,325,84.1,97.15,97.9,0,0,,0,0.500005,TRUE,REGULAR,USD,put,3/28/2025,1.4283202953326888,18,0.049315068493150684,96.74534276335149,-12.64534276,12.645342763351493
AAPL250404C00100000,2025-02-20 14:30:04+00:00,100,146.58,127.45,128.25,0,0,,0,1.4628933105468749,TRUE,REGULAR,USD,call,4/4/2025,0.4394831677946735,25,0.068493151,128.16267336007803,18.41732663992198,18.41732663992198
AAPL250404C00110000,2025-03-06 16:29:38+00:00,110,127.05,117.5,118.3,0,0,,1,1.3320345898437496,TRUE,REGULAR,USD,call,4/4/2025,0.4834314845741408,25,0.068493151,118.23647753211196,8.813522467888035,8.813522467888035
AAPL250404C00130000,2025-02-24 15:09:33+00:00,130,118.84,97.6,98.45,0,0,,4,1.0996138769531252,TRUE,REGULAR,USD,call,4/4/2025,0.5713281181330755,25,0.068493151,98.40811976420039,20.43188023579961,20.43188023579961
AAPL250404C00140000,2025-03-07 14:56:50+00:00,140,99.6,87.4,88.15,0,0,1,4,0.8793957373046875,TRUE,REGULAR,USD,call,4/4/2025,0.6152764349125429,25,0.068493151,88.21795742711211,11.382042572887883,11.382042572887883
AAPL250404C00165000,2025-03-04 15:10:00+00:00,165,74.06,63,64.8,0,0,,1,0.8320329296874999,TRUE,REGULAR,USD,call,4/4/2025,0.7251472268612112,25,0.068493151,64.30528674957228,9.754713250427727,9.754713250427727
AAPL250404C00170000,2025-03-07 16:10:00+00:00,170,70.2,58.05,58.9,0,0,6,9,0.708987285,TRUE,REGULAR,USD,call,4/4/2025,0.747121385,25,0.068493151,58.93202737,11.267972631298605,11.267972631298605
AAPL250404C00175000,2025-03-06 19:55:14+00:00,175,61.15,53.15,54,0,0,,1,0.6657748266601564,TRUE,REGULAR,USD,call,4/4/2025,0.7690955436406786,25,0.068493151,54.03793677950753,7.112063220492466,7.112063220492466
AAPL250404C00180000,2025-03-10 13:59:49+00:00,180,51.6,48.3,49.15,-4.9000015,-8.672569,1,4,0.6272009936523439,TRUE,REGULAR,USD,call,4/4/2025,0.7910697020304123,25,0.068493151,49.18801810832784,2.4119818916721627,2.4119818916721627
AAPL250404C00185000,2025-03-10 14:51:07+00:00,185,43.7,43.4,44.3,-9.899998,-18.470144,1,3,0.5835002587890624,TRUE,REGULAR,USD,call,4/4/2025,0.81304386,25,0.068493151,44.317237140441705,-0.61723714,0.6172371404417021
AAPL250404C00190000,2025-03-06 15:07:07+00:00,190,38.85,38.65,39.95,-8.25,-17.515924,8,7,0.5688519677734375,TRUE,REGULAR,USD,call,4/4/2025,0.8350180188098796,25,0.068493151,39.74554059,-0.895540593,0.8955405929975981
AAPL250404C00195000,2025-03-10 15:42:41+00:00,195,33.2,33.9,35.3,-10.630001,-24.252796,3,163,0.5327195166015625,TRUE,REGULAR,USD,call,4/4/2025,0.8569921771996133,25,0.068493151,35.03631363404378,-1.836313634,1.8363136340437762
AAPL250404C00200000,2025-03-10 19:35:02+00:00,200,29.7,29.3,30,-6.540001,-18.04636,24,129,0.4991505163574219,TRUE,REGULAR,USD,call,4/4/2025,0.878966336,25,0.068493151,30.421804811843288,-0.721804812,0.7218048118432883
AAPL250404C00205000,2025-03-10 13:46:17+00:00,205,25,24.6,25.25,-5.549999,-18.166939,27,23,0.450200811,TRUE,REGULAR,USD,call,4/4/2025,0.9009404939790806,25,0.068493151,25.666500661920537,-0.666500662,0.6665006619205371
AAPL250404C00210000,2025-03-10 18:16:58+00:00,210,21.1,20.6,21.45,-9.73,-31.560167,36,39,0.44995667236328124,TRUE,REGULAR,USD,call,4/4/2025,0.9229146523688143,25,0.068493151,21.80926433701765,-0.709264337,0.7092643370176503
AAPL250404C00215000,2025-03-10 16:13:22+00:00,215,17.15,16.65,17.5,-10.470001,-37.90732,129,124,0.4270076831054688,TRUE,REGULAR,USD,call,4/4/2025,0.944888811,25,0.068493151,17.819375266609654,-0.669375267,0.6693752666096557
AAPL250404C00220000,2025-03-10 19:41:14+00:00,220,13.6,13.35,13.8,-8.65,-38.8764,156,92,0.40320421020507813,TRUE,REGULAR,USD,call,4/4/2025,0.9668629691482816,25,0.068493151,14.074901654948434,-0.474901655,0.47490165494843417
AAPL250404C00225000,2025-03-10 19:43:16+00:00,225,9.8,10.1,10.3,-8.7,-47.027027,348,79,0.3739686627197265,TRUE,REGULAR,USD,call,4/4/2025,0.9888371275380153,25,0.068493151,10.527935735314983,-0.727935735,0.7279357353149827
AAPL250404C00230000,2025-03-10 19:57:48+00:00,230,7.25,7.3,7.7,-6.2,-46.096657,1548,357,0.365667964,FALSE,REGULAR,USD,call,4/4/2025,1.010811285927749,25,0.068493151,7.869166429622922,-0.61916643,0.61916643
AAPL250404C00235000,2025-03-10 19:37:13+00:00,235,4.9,4.95,5.25,-5.4500003,-52.657,1851,589,0.344733115,FALSE,REGULAR,USD,call,4/4/2025,1.0327854443174826,25,0.068493151,5.370229287624724,-0.470229288,0.4702292876247238
AAPL250404C00240000,2025-03-10 19:59:21+00:00,240,3.15,2.95,3.35,-4.2,-57.142853,2417,1255,0.32642275146484373,FALSE,REGULAR,USD,call,4/4/2025,1.0547596027072164,25,0.068493151,3.4266243189834427,-0.276624319,0.27662431898344275
AAPL250404C00245000,2025-03-10 19:58:51+00:00,245,1.96,1.92,2.12,-2.9099998,-59.753593,1401,1187,0.31873239868164055,FALSE,REGULAR,USD,call,4/4/2025,1.076733761,25,0.068493151,2.1639570389622307,-0.203957039,0.20395703896223072
AAPL250404C00250000,2025-03-10 19:36:20+00:00,250,1.13,1.06,1.21,-1.87,-62.333332,1696,2235,0.30713583496093744,FALSE,REGULAR,USD,call,4/4/2025,1.0987079194866838,25,0.068493151,1.2299781905179792,-0.099978191,0.099978191
AAPL250404C00255000,2025-03-10 19:45:55+00:00,255,0.68,0.61,0.71,-1.02,-60,1043,1816,0.3045723840332031,FALSE,REGULAR,USD,call,4/4/2025,1.1206820778764173,25,0.068493151,0.7170387216935623,-0.037038722,0.037038722
AAPL250404C00260000,2025-03-10 19:57:00+00:00,260,0.4,0.37,0.41,-0.53999996,-57.446808,3531,2753,0.3039620385742187,FALSE,REGULAR,USD,call,4/4/2025,1.142656236266151,25,0.068493151,0.41043507813959224,-0.010435078,0.010435078139592213
AAPL250404C00265000,2025-03-10 19:57:32+00:00,265,0.24,0.22,0.24,-0.26,-52,152,1400,0.3061592822265625,FALSE,REGULAR,USD,call,4/4/2025,1.1646303946558847,25,0.068493151,0.23842734876213179,0.001572651,0.001572651
AAPL250404C00270000,2025-03-10 19:26:19+00:00,270,0.15,0.14,0.17,-0.13,-46.42857,204,5835,0.31836619140624994,FALSE,REGULAR,USD,call,4/4/2025,1.1866045530456184,25,0.068493151,0.1673830435520669,-0.017383044,0.017383043552066907
AAPL250404C00275000,2025-03-10 17:02:00+00:00,275,0.06,0.06,0.12,-0.11,-64.70588,9,823,0.32910827148437494,FALSE,REGULAR,USD,call,4/4/2025,1.2085787114353521,25,0.068493151,0.11641809828769745,-0.056418098,0.056418098
AAPL250404C00280000,2025-03-10 13:30:01+00:00,280,0.06,0.02,0.1,-0.06,-50,24,220,0.34668622070312494,FALSE,REGULAR,USD,call,4/4/2025,1.2305528698250858,25,0.068493151,0.096029715,-0.036029715,0.036029715
AAPL250404C00285000,2025-03-10 13:54:33+00:00,285,0.04,0.03,0.08,-0.010000002,-20.000002,2,227,0.361334512,FALSE,REGULAR,USD,call,4/4/2025,1.2525270282148193,25,0.068493151,0.076251955,-0.036251955,0.036251954989651426
AAPL250404C00290000,2025-03-10 17:19:16+00:00,290,0.04,0.02,0.06,0,0,4,108,0.371100039,FALSE,REGULAR,USD,call,4/4/2025,1.274501186604553,25,0.068493151,0.055437554,-0.015437554,0.015437554
AAPL250404C00295000,2025-03-10 17:23:36+00:00,295,0.03,0.02,0.03,-0.01,-25,3,138,0.365240723,FALSE,REGULAR,USD,call,4/4/2025,1.2964753449942867,25,0.068493151,0.027583073,0.002416927,0.002416927
AAPL250404C00300000,2025-03-10 13:30:00+00:00,300,0.02,0,0.06,-0.01,-33.333336,1,101,0.41602146484374997,FALSE,REGULAR,USD,call,4/4/2025,1.3184495033840204,25,0.068493151,0.054972892,-0.034972892,0.034972892
AAPL250404C00305000,2025-03-04 14:30:03+00:00,305,0.03,0,0.05,0,0,5,22,0.42969320312500003,FALSE,REGULAR,USD,call,4/4/2025,1.3404236617737542,25,0.068493151,0.046381814,-0.016381814,0.016381813703251452
AAPL250404C00310000,2025-02-26 20:54:51+00:00,310,0.03,0,0.05,0,0,4,5,0.44922425781249997,FALSE,REGULAR,USD,call,4/4/2025,1.3623978201634879,25,0.068493151,0.044972663,-0.014972663,0.014972662871342718
AAPL250404C00315000,2025-03-10 13:30:05+00:00,315,0.04,0,0.03,-0.010000002,-20.000002,1,16,0.445318047,FALSE,REGULAR,USD,call,4/4/2025,1.3843719785532214,25,0.068493151,0.026677157,0.013322843,0.013322843
AAPL250404C00320000,2025-03-07 16:15:46+00:00,320,0.03,0,0.03,0,0,1,1,0.46484910156250003,FALSE,REGULAR,USD,call,4/4/2025,1.406346136942955,25,0.068493151,0.026846700359586362,0.0031533,0.0031533
AAPL250404C00325000,2025-02-20 20:30:09+00:00,325,0.03,0,0.03,0,0,1,10,0.484380156,FALSE,REGULAR,USD,call,4/4/2025,1.4283202953326888,25,0.068493151,0.027234124976405205,0.002765875,0.002765875
AAPL250404C00330000,2025-03-04 15:42:03+00:00,330,0.02,0,0.02,0,0,1,7,0.484380156,FALSE,REGULAR,USD,call,4/4/2025,1.4502944537224225,25,0.068493151,0.018223326,0.001776674,0.001776674
AAPL250404P00100000,2025-03-10 19:06:49+00:00,100,0.03,0.02,0.07,0,0,70,40,1.1328168359375002,FALSE,REGULAR,USD,put,4/4/2025,0.4394831677946735,25,0.068493151,0.035577223,-0.005577223,0.005577223
AAPL250404P00110000,2025-03-06 16:31:32+00:00,110,0.02,0.05,0.09,0,0,2,26,1.058598457,FALSE,REGULAR,USD,put,4/4/2025,0.4834314845741408,25,0.068493151,0.056878626721063585,-0.036878627,0.036878627
AAPL250404P00120000,2025-03-10 16:19:56+00:00,120,0.08,0.04,0.11,0.049999997,166.66664,3,1,0.945313047,FALSE,REGULAR,USD,put,4/4/2025,0.5273798013536082,25,0.068493151,0.059616966,0.020383033586964514,0.020383033586964514
AAPL250404P00130000,2025-03-05 15:17:00+00:00,130,0.12,0.08,0.12,0.04,50,3,11,0.8652357226562499,FALSE,REGULAR,USD,put,4/4/2025,0.5713281181330755,25,0.068493151,0.081016886,0.038983114,0.038983114
AAPL250404P00140000,2025-03-10 16:42:32+00:00,140,0.17,0.12,0.18,0.09,112.5,7,10,0.799806689,FALSE,REGULAR,USD,put,4/4/2025,0.6152764349125429,25,0.068493151,0.1226520348014859,0.047347965198514114,0.047347965198514114
AAPL250404P00145000,2025-03-10 17:36:09+00:00,145,0.21,0.15,0.21,0.13,162.5,5,14,0.7666038964843751,FALSE,REGULAR,USD,put,4/4/2025,0.6372505933022765,25,0.068493151,0.14853880610403358,0.061461194,0.061461194
AAPL250404P00150000,2025-03-10 18:01:10+00:00,150,0.25,0.19,0.26,0.120000005,92.30769,6,4,0.7382838671874999,FALSE,REGULAR,USD,put,4/4/2025,0.6592247516920102,25,0.068493151,0.1875685757249821,0.062431424,0.062431424
AAPL250404P00155000,2025-03-10 15:36:44+00:00,155,0.29,0.23,0.3,0.13999999,93.33332,17,114,0.703127969,FALSE,REGULAR,USD,put,4/4/2025,0.6811989100817439,25,0.068493151,0.22061739949391512,0.069382601,0.069382601
AAPL250404P00160000,2025-03-10 19:42:58+00:00,160,0.35,0.28,0.34,0.19,118.75,16,377,0.6684603466796877,FALSE,REGULAR,USD,put,4/4/2025,0.7031730684714775,25,0.068493151,0.25985011930950774,0.090149881,0.090149881
AAPL250404P00165000,2025-03-10 18:33:31+00:00,165,0.39,0.33,0.4,0.19999999,105.263145,99,862,0.6342810009765626,FALSE,REGULAR,USD,put,4/4/2025,0.7251472268612112,25,0.068493151,0.3068571332554457,0.083142867,0.083142867
AAPL250404P00170000,2025-03-10 17:31:26+00:00,170,0.47,0.39,0.45,0.19999999,74.074066,133,221,0.5981485498046876,FALSE,REGULAR,USD,put,4/4/2025,0.747121385,25,0.068493151,0.35521909202999336,0.11478090797000662,0.11478090797000662
AAPL250404P00175000,2025-03-10 14:56:39+00:00,175,0.49,0.49,0.54,0.26,113.04347,77,45,0.568363691,FALSE,REGULAR,USD,put,4/4/2025,0.7690955436406786,25,0.068493151,0.4375982945871737,0.052401705412826294,0.052401705412826294
AAPL250404P00180000,2025-03-10 18:46:53+00:00,180,0.61,0.59,0.66,0.29000002,90.62501,48,94,0.5376022802734376,FALSE,REGULAR,USD,put,4/4/2025,0.7910697020304123,25,0.068493151,0.5347481088634876,0.075251891,0.075251891
AAPL250404P00185000,2025-03-10 19:53:30+00:00,185,0.76,0.73,0.83,0.42999998,130.30301,149,486,0.5095263891601562,FALSE,REGULAR,USD,put,4/4/2025,0.81304386,25,0.068493151,0.6718668183604475,0.088133182,0.088133182
AAPL250404P00190000,2025-03-10 19:59:57+00:00,190,0.93,0.9,0.97,0.54,138.46155,7963,527,0.48071808349609374,FALSE,REGULAR,USD,put,4/4/2025,0.8350180188098796,25,0.068493151,0.8412896150904867,0.088710385,0.088710385
AAPL250404P00195000,2025-03-10 19:32:25+00:00,195,1.13,1.15,1.24,0.62,121.56863,107,315,0.45483943603515625,FALSE,REGULAR,USD,put,4/4/2025,0.8569921771996133,25,0.068493151,1.0853770601258397,0.04462294,0.04462294
AAPL250404P00200000,2025-03-10 19:28:49+00:00,200,1.6,1.53,1.64,0.98,158.06451,5118,520,0.4327449304199219,FALSE,REGULAR,USD,put,4/4/2025,0.878966336,25,0.068493151,1.4479912475968995,0.15200875240310063,0.15200875240310063
AAPL250404P00205000,2025-03-10 19:40:51+00:00,205,2.2,2.04,2.16,1.4100001,178.48103,854,437,0.410162148,FALSE,REGULAR,USD,put,4/4/2025,0.9009404939790806,25,0.068493151,1.9249912637844133,0.27500873621558686,0.27500873621558686
AAPL250404P00210000,2025-03-10 19:59:51+00:00,210,2.93,2.68,2.9,1.83,166.36363,499,829,0.390631094,FALSE,REGULAR,USD,put,4/4/2025,0.9229146523688143,25,0.068493151,2.610849104596113,0.3191508954038871,0.3191508954038871
AAPL250404P00215000,2025-03-10 19:54:30+00:00,215,4.04,3.6,4.05,2.6399999,188.57141,1628,857,0.37970591003417964,FALSE,REGULAR,USD,put,4/4/2025,0.944888811,25,0.068493151,3.690349558244378,0.3496504417556219,0.3496504417556219
AAPL250404P00220000,2025-03-10 19:40:39+00:00,220,5.04,5,5.45,3.07,155.83755,7424,2217,0.36463037719726565,FALSE,REGULAR,USD,put,4/4/2025,0.9668629691482816,25,0.068493151,5.0176688600483175,0.022331139951682566,0.022331139951682566
AAPL250404P00225000,2025-03-10 19:44:25+00:00,225,7.38,6.85,7.05,4.61,166.426,758,979,0.341803457,FALSE,REGULAR,USD,put,4/4/2025,0.9888371275380153,25,0.068493151,6.546449733000216,0.8335502669997839,0.8335502669997839
AAPL250404P00230000,2025-03-10 19:34:56+00:00,230,8.5,9.05,9.4,4.7,123.6842,929,5741,0.33179379150390625,TRUE,REGULAR,USD,put,4/4/2025,1.010811285927749,25,0.068493151,8.817206349,-0.317206349,0.3172063491347501
AAPL250404P00235000,2025-03-10 19:57:38+00:00,235,12.1,11.5,11.95,6.7900004,127.871956,842,1153,0.3090889404296875,TRUE,REGULAR,USD,put,4/4/2025,1.0327854443174826,25,0.068493151,11.297204479551823,0.8027955204481767,0.8027955204481767
AAPL250404P00240000,2025-03-10 19:28:02+00:00,240,15.13,14.95,15.2,7.46,97.26206,565,536,0.29328099304199207,TRUE,REGULAR,USD,put,4/4/2025,1.0547596027072164,25,0.068493151,14.48247148580387,0.6475285141961304,0.6475285141961304
AAPL250404P00245000,2025-03-10 19:56:17+00:00,245,18.85,18.55,19.2,8.6,83.90244,385,464,0.29224340576171864,TRUE,REGULAR,USD,put,4/4/2025,1.076733761,25,0.068493151,18.430311170063845,0.4196888299361561,0.4196888299361561
AAPL250404P00250000,2025-03-10 19:57:38+00:00,250,22.92,22.8,23.45,9.77,74.296585,200,210,0.2846751220703124,TRUE,REGULAR,USD,put,4/4/2025,1.0987079194866838,25,0.068493151,22.641205086601275,0.27879491339872686,0.27879491339872686
AAPL250404P00255000,2025-03-10 15:19:13+00:00,255,29.65,27.4,28.15,12.76,75.54766,3,26,0.29614961669921874,TRUE,REGULAR,USD,put,4/4/2025,1.1206820778764173,25,0.068493151,27.31410834549615,2.335891654503847,2.335891654503847
AAPL250404P00260000,2025-03-10 13:36:04+00:00,260,32.85,32.15,32.95,12.589998,62.142147,4,42,0.30713583496093744,TRUE,REGULAR,USD,put,4/4/2025,1.142656236266151,25,0.068493151,32.09162932566409,0.7583706743359144,0.7583706743359144
AAPL250404P00265000,2025-03-04 20:59:14+00:00,265,28.85,37,37.95,0,0,6,14,0.34107104248046877,TRUE,REGULAR,USD,put,4/4/2025,1.1646303946558847,25,0.068493151,37.071652566732325,-8.221652567,8.221652566732324
AAPL250404P00275000,2025-02-25 15:17:15+00:00,275,28.8,47.05,47.95,0,0,40,0,0.4050352465820312,TRUE,REGULAR,USD,put,4/4/2025,1.2085787114353521,25,0.068493151,47.032949260928575,-18.23294926,18.232949260928574
AAPL250404P00285000,2025-03-07 17:35:04+00:00,285,45.45,57.1,57.95,0,0,6,0,0.46484910156250003,TRUE,REGULAR,USD,put,4/4/2025,1.2525270282148193,25,0.068493151,56.99639076311669,-11.54639076,11.54639076311669
AAPL250404P00300000,2025-03-03 14:49:35+00:00,300,58.2,72.1,72.95,0,0,,0,0.5483443603515626,TRUE,REGULAR,USD,put,4/4/2025,1.3184495033840204,25,0.068493151,71.94451117721846,-13.74451118,13.744511177218456
AAPL250404P00305000,2025-03-05 20:22:21+00:00,305,69.47,77.1,77.95,0,0,,0,0.5747112841796875,TRUE,REGULAR,USD,put,4/4/2025,1.3404236617737542,25,0.068493151,76.92760957955724,-7.45760958,7.457609579557243
AAPL250404P00325000,2025-02-18 20:54:10+00:00,325,81.25,97.1,97.95,0,0,,0,0.6738313867187502,TRUE,REGULAR,USD,put,4/4/2025,1.4283202953326888,25,0.068493151,96.86074669497606,-15.61074669,15.610746694976058
AAPL250411C00170000,2025-03-07 16:10:00+00:00,170,70.42,57.8,59.1,0,0,6,6,0.6257361645507813,TRUE,REGULAR,USD,call,4/11/2025,0.747121385,32,0.087671233,59.062401904200385,11.357598095799617,11.357598095799617
AAPL250411C00175000,2025-03-07 14:40:35+00:00,175,64.08,52.9,54.25,0,0,1,8,0.5908244042968751,TRUE,REGULAR,USD,call,4/11/2025,0.7690955436406786,32,0.087671233,54.19438532368591,9.885614676314091,9.885614676314091
AAPL250411C00180000,2025-03-04 20:59:07+00:00,180,57.21,48.05,49.9,0,0,,1,0.5830119824218749,TRUE,REGULAR,USD,call,4/11/2025,0.7910697020304123,32,0.087671233,49.579584206269715,7.630415793730286,7.630415793730286
AAPL250411C00185000,2025-03-10 15:58:40+00:00,185,43.47,43.35,45.1,-12.68,-22.582369,1,6,0.552738848,TRUE,REGULAR,USD,call,4/11/2025,0.81304386,32,0.087671233,44.82752518048383,-1.35752518,1.357525180483833
AAPL250411C00195000,2025-03-05 15:31:03+00:00,195,38.45,33.9,35.4,0,0,,1,0.5266160620117188,TRUE,REGULAR,USD,call,4/11/2025,0.8569921771996133,32,0.087671233,35.95646530157799,2.4935346984220104,2.4935346984220104
AAPL250411C00200000,2025-03-10 19:49:49+00:00,200,30.27,29.7,30.7,-9.23,-23.367086,13,5,0.4849905017089844,TRUE,REGULAR,USD,call,4/11/2025,0.878966336,32,0.087671233,31.250622994812375,-0.980622995,0.980622995
AAPL250411C00205000,2025-03-10 19:58:47+00:00,205,25.88,25.15,26.25,-11.070002,-29.959408,40,7,0.45337460693359377,TRUE,REGULAR,USD,call,4/11/2025,0.9009404939790806,32,0.087671233,26.781404950378516,-0.90140495,0.9014049503785166
AAPL250411C00210000,2025-03-10 17:31:18+00:00,210,19.8,21.3,22.15,-5.9000015,-22.957203,138,2,0.4322566540527344,TRUE,REGULAR,USD,call,4/11/2025,0.9229146523688143,32,0.087671233,22.645986605779456,-2.845986606,2.845986605779455
AAPL250411C00215000,2025-03-10 19:13:15+00:00,215,16.32,17.15,18.6,-11.300001,-40.912384,21,7,0.42529871582031253,TRUE,REGULAR,USD,call,4/11/2025,0.944888811,32,0.087671233,19.039677711378005,-2.719677711,2.7196777113780044
AAPL250411C00220000,2025-03-10 17:35:46+00:00,220,14.35,13.3,14.4,-8.4,-36.923073,52,13,0.38129280822753897,TRUE,REGULAR,USD,call,4/11/2025,0.9668629691482816,32,0.087671233,14.809920261109369,-0.459920261,0.4599202611093691
AAPL250411C00225000,2025-03-10 19:33:12+00:00,225,10.75,10.9,11.5,-7.5599995,-41.28891,219,33,0.3764710791015625,TRUE,REGULAR,USD,call,4/11/2025,0.9888371275380153,32,0.087671233,11.843081999168973,-1.093081999,1.093081999168973
AAPL250411C00230000,2025-03-10 19:57:07+00:00,230,8.15,7.75,8.25,-7.950001,-49.378883,546,101,0.34479414978027345,FALSE,REGULAR,USD,call,4/11/2025,1.010811285927749,32,0.087671233,8.538428813366707,-0.388428813,0.38842881336670665
AAPL250411C00235000,2025-03-10 19:56:40+00:00,235,6,5.65,5.9,-5.1000004,-45.945946,251,193,0.3308782733154296,FALSE,REGULAR,USD,call,4/11/2025,1.0327854443174826,32,0.087671233,6.123741017542187,-0.123741018,0.12374101754218714
AAPL250411C00240000,2025-03-10 19:59:32+00:00,240,3.77,3.35,4,-4.3300004,-53.45679,1047,552,0.3173286041259765,FALSE,REGULAR,USD,call,4/11/2025,1.0547596027072164,32,0.087671233,4.162701962027413,-0.392701962,0.3927019620274126
